migration_action,repo_target,source_path,sha256,size_bytes,status,size_risk,reason
KEEP,research-os/janus_redteam_closure_check/si/_rels/.rels,janus_redteam_closure_check/si/_rels/.rels,a9ae57efe9186f07d48303bcac5d54c7e359bf3f503939c03ad2954e5c59a5c4,734,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/customXml/_rels/item1.xml.rels,janus_redteam_closure_check/si/customXml/_rels/item1.xml.rels,1ca6c9a64edcebe24ee703a54403611b322d96da33371779e742d2d3f7ed7a6c,295,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/customXml/item1.xml,janus_redteam_closure_check/si/customXml/item1.xml,a86086ffc5d8e83ebd6c71a55d1d2efaa31b137977f5f3a752366e1023612144,262,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/customXml/itemProps1.xml,janus_redteam_closure_check/si/customXml/itemProps1.xml,c542307b13ec29a8b546217bb37936ab4822e044b265d2952985ec3d6afed24e,354,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/docProps/app.xml,janus_redteam_closure_check/si/docProps/app.xml,be664981c3141cddfc59362beb287ebf20d0773660e2dd6faac5968a5930a081,1132,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/docProps/core.xml,janus_redteam_closure_check/si/docProps/core.xml,d14be8284e406d14dc2a576b19f15e7f637b955f9e27a3d9ed871ec99606f7ba,721,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/docProps/thumbnail.jpeg,janus_redteam_closure_check/si/docProps/thumbnail.jpeg,96367138dc44ce09bf2c8f0f8e49348a1478d2c5c0af69bbc2bbc38b63cdcead,8324,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/word/_rels/document.xml.rels,janus_redteam_closure_check/si/word/_rels/document.xml.rels,125a941674a26403972a869dd60fcdb82da089ff35ac3b297be07240db44afd2,1355,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/word/document.xml,janus_redteam_closure_check/si/word/document.xml,0eb9694e18dce2aab253d6f94516f45da43430d9deb9bf07623cf44b67cca71a,164798,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/word/fontTable.xml,janus_redteam_closure_check/si/word/fontTable.xml,79385fb7f60247507ecaffc292e9ebd52ea0657b8634f629ba6fccc54011d6bb,2811,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/word/footer1.xml,janus_redteam_closure_check/si/word/footer1.xml,44c9530395e2859cca60a8fee46285078bc2bde118e8f3fcd1d3261b7bcc988a,1388,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/word/numbering.xml,janus_redteam_closure_check/si/word/numbering.xml,70976f19cbcd896e51890859fe6ecb3467a5a7ad0c040160fedc5a1993cb09ce,5513,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/word/settings.xml,janus_redteam_closure_check/si/word/settings.xml,51a0d348fe85965c66e4748a03c3c0d055d78455514f03cb121c334af7d73689,2535,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/word/styles.xml,janus_redteam_closure_check/si/word/styles.xml,5df9618c43797235c7b2bcc197ed005dc05aca4123f87d52af22ad4df1941c7b,350025,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/word/stylesWithEffects.xml,janus_redteam_closure_check/si/word/stylesWithEffects.xml,463ae0928cf0d84775dbf8cf18d6c3029f6707c81bf590f6d6dd8757a5e93f15,438131,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/word/theme/theme1.xml,janus_redteam_closure_check/si/word/theme/theme1.xml,e3a8ab7db9ca7afca56f5f2820a56e8b660016c647773555b060b0a02ac76941,10939,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_closure_check/si/word/webSettings.xml,janus_redteam_closure_check/si/word/webSettings.xml,349d36de7434d09f86987ff671d8814964a0588c1e630c06e562cda7e75e9f95,438,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/N12_RED_TEAM_REPORT.md,janus_redteam_gate/N12_RED_TEAM_REPORT.md,47e29dabbf651087c851bbfeeb09ecd2d17e65f62050cf8b2b8d30e830dbafd9,11883,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/N12_RED_TEAM_SUMMARY.json,janus_redteam_gate/N12_RED_TEAM_SUMMARY.json,63a7120624dfedb0cb50b9003c11c2817afc6d22b186ff926619b4a21e75096f,424,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/RED_TEAM_ISSUE_REGISTER.csv,janus_redteam_gate/RED_TEAM_ISSUE_REGISTER.csv,d11759238f1075aa6284a9de4a56865929532d6c95d9b6c07a3111549f2457fa,4711,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/redteam_T0_baoab.csv,janus_redteam_gate/redteam_T0_baoab.csv,b6b4409f37e1f65e8cfdf95143264b559a81a64721cf4a581f9bf93ae7aec4c1,277,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/redteam_thermal_burn60_T055_joint.csv,janus_redteam_gate/redteam_thermal_burn60_T055_joint.csv,9ed8782e9d8085c201ef18d97a46ca667eefbf46e7d39af4c1f1c88b1b7b4f23,320,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/redteam_thermal_burn60_T060_joint.csv,janus_redteam_gate/redteam_thermal_burn60_T060_joint.csv,13466cbb6ddf0598c0581e03f84a42ba31d314b3319d1d4e031f348b57af7269,320,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/redteam_thermal_burn60_joint.csv,janus_redteam_gate/redteam_thermal_burn60_joint.csv,5743e11b01fd82c940b78dd28dc2c93ade241f9763480e1fb6c2b43b944e97cd,323,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/redteam_thermal_burn_init.csv,janus_redteam_gate/redteam_thermal_burn_init.csv,339a21675154916b524135f742944ee1526d63a8acd81046768f146936f550ea,1229,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/RTB01_GATE_SUMMARY.json,janus_redteam_gate/rtb01/RTB01_GATE_SUMMARY.json,750134b371acd6ff3fc9c83fee89e0f9bd5ee0678cca30d6d8d8b04304d0d76a,829,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/RTB01_ISSUE_UPDATE.csv,janus_redteam_gate/rtb01/RTB01_ISSUE_UPDATE.csv,365c8bd3d21de13871bf383db6b9756d10aa25adb47aa51fbe93617b0f528bed,562,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/RTB01_THERMAL_STATIONARITY_CLOSURE_REPORT.md,janus_redteam_gate/rtb01/RTB01_THERMAL_STATIONARITY_CLOSURE_REPORT.md,65c7e7ac3f057d209ad3c7d8bd68893babd43d6f4549b2f4592d7f98cba14c4e,8577,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/cycles_T0.60_N300_C160_ground_seed2026111900.npz,janus_redteam_gate/rtb01/cycles_T0.60_N300_C160_ground_seed2026111900.npz,039ffa6f5d77159a1a6afeb242567309ddca7e3f610e98d8110fa93187460f25,746275,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/cycles_T0.60_N300_C160_meta_seed2026111900.npz,janus_redteam_gate/rtb01/cycles_T0.60_N300_C160_meta_seed2026111900.npz,9ae92fc3ad6ea86b21609a52a550b16a56a114d8de1c26b916bd742743ab7969,746241,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/cycles_T0.60_N300_C160_orbit_seed2026111900.npz,janus_redteam_gate/rtb01/cycles_T0.60_N300_C160_orbit_seed2026111900.npz,ad23f4a55e09c5c89b92900618a93b21f2bf810e97c773536aec4a7919d2ddd7,746230,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/cycles_T0.65_N300_C160_ground_seed2026111900.npz,janus_redteam_gate/rtb01/cycles_T0.65_N300_C160_ground_seed2026111900.npz,2c1bf50ad662fe2f15eb97f1a2ba713b69fd8cf665f5ba6f8c75e60cab572afe,746253,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/cycles_T0.65_N300_C160_meta_seed2026111900.npz,janus_redteam_gate/rtb01/cycles_T0.65_N300_C160_meta_seed2026111900.npz,aca10226846155b346a47f9e2baff547dcfee4d2650b9d6a5abd4e25515c5cea,746253,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/cycles_T0.65_N300_C160_orbit_seed2026111900.npz,janus_redteam_gate/rtb01/cycles_T0.65_N300_C160_orbit_seed2026111900.npz,68085b840f7e76bccf4e124c85c1a5591ec5a621f0492db4bd2f69dcc667744b,746271,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/cycles_T0.70_N300_C160_ground_seed2026111900.npz,janus_redteam_gate/rtb01/cycles_T0.70_N300_C160_ground_seed2026111900.npz,13b6ba6e897309c07b0a8216d5b2eb58b93c4369572b8147917ad8b41fcd4daf,746301,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/cycles_T0.70_N300_C160_meta_seed2026111900.npz,janus_redteam_gate/rtb01/cycles_T0.70_N300_C160_meta_seed2026111900.npz,7cff9653d55c4391208ba10627f0ce0e2cb2de74a263c6233c08b4a5d2309daa,746286,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/cycles_T0.70_N300_C160_orbit_seed2026111900.npz,janus_redteam_gate/rtb01/cycles_T0.70_N300_C160_orbit_seed2026111900.npz,8286715650558cf799137bc4b15b7a62240bf8ae03796ca89e18115800c7fd46,746267,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/full_series_late_block_drift.csv,janus_redteam_gate/rtb01/full_series_late_block_drift.csv,acc483f68a85c31242e5184baf7144c32c16b03e525d0cc883c0e005e54aa887,2918,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/highT_dt_T0.60.csv,janus_redteam_gate/rtb01/highT_dt_T0.60.csv,6461b1ef871a5b70739982037ebcd608ff55409f437d5a5cf68d71638b5118ed,558,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/highT_dt_T0.65.csv,janus_redteam_gate/rtb01/highT_dt_T0.65.csv,09aea92f2b1bd9e55b687f9fc8e5f7289e9c76a857cd9a903940ab538fd2c21f,553,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/highT_dt_T0.70.csv,janus_redteam_gate/rtb01/highT_dt_T0.70.csv,2adcff3eada909e743bd7955e0e4336bf12cb7ee3b9340d230fd5b41589e8f60,555,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/independent_seed_stationary_current.csv,janus_redteam_gate/rtb01/independent_seed_stationary_current.csv,bbaa21ccc858e6d279a45ec1491dfbbf35fcc4e8fbe2a0c9bdf4baf96cc7cd6f,2552,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/initial_state_paired_differences.csv,janus_redteam_gate/rtb01/initial_state_paired_differences.csv,548ac203103900f1b08d6e4193deeacf304314cd6966c8170110d0067e15e5f3,1652,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/initial_state_stationary_current.csv,janus_redteam_gate/rtb01/initial_state_stationary_current.csv,084a7232ee1085630a145a203c4d92efd2cb94d42701a0cf270d2bf6fa7b8b0c,1454,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/orbit_block_stationarity_N500.csv,janus_redteam_gate/rtb01/orbit_block_stationarity_N500.csv,b320c4439334ca4ea327c3948cbdf72be0770c5401a181dcac63a7bbfd8e223d,5331,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/orbit_cumulative_stationarity_N500.csv,janus_redteam_gate/rtb01/orbit_cumulative_stationarity_N500.csv,47e77d10ea081f09aafa257af7c5c9f30c66da0a3c9fbb6334cac99c45829591,3935,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/orbit_cycle_means_N500.csv,janus_redteam_gate/rtb01/orbit_cycle_means_N500.csv,b599ca820d0f1b011f10e5fdf310c4e53471a8382cc186d00c3d96f0ec71aa09,70441,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/orbit_paired_drift_N500.csv,janus_redteam_gate/rtb01/orbit_paired_drift_N500.csv,b6c03d5bb3dcae13bf82b0cfbe7010f100e4ec089d8d3e5ba36cdb44b0221956,2612,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01/stationary_thermal_effect_sizes.csv,janus_redteam_gate/rtb01/stationary_thermal_effect_sizes.csv,1481e511f429dc4686691aa93a6a5442632630ce4f8d15d245c06f07a25ad064,1021,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01_highT_dt.py,janus_redteam_gate/rtb01_highT_dt.py,82bb227b56890527ef12fd7c0df87a56a9a0bdbc594d52d16ee699ac163ea8b0,3610,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/rtb01_stationarity_cycle_scan.py,janus_redteam_gate/rtb01_stationarity_cycle_scan.py,997a4f594bf9e403ed3edc140746d8fcb1c31b2c1b3bffaf3af26ab69dc56480,6184,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_redteam_gate/thermal_stationarity_pilot.py,janus_redteam_gate/thermal_stationarity_pilot.py,05daa5a9375e42db27fa3dff320d7a27b7b17d5aaecdb7d1931a821bb44192b4,2913,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_symmetry_gate/N2_SAME2H_SYMMETRY_CAUSALITY_GATE_REPORT.md,janus_symmetry_gate/N2_SAME2H_SYMMETRY_CAUSALITY_GATE_REPORT.md,87bef1db1c162b1acdb4926c663591eebafebdd72178ad369e2be761df284306,5468,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_symmetry_gate/continuous_prepared_branch_verification_fast.py,janus_symmetry_gate/continuous_prepared_branch_verification_fast.py,85a902be0b3601d69acff2f9a6afb7664d583b993843671ee07886c0e0af5955,7725,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_symmetry_gate/independent_same2h_symmetry_audit.py,janus_symmetry_gate/independent_same2h_symmetry_audit.py,39863cc440dd510eb1188212596840cf79c8fccb229e96e38b4b2eac68ba1f75,13685,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_symmetry_gate/same2h_dynamical_contracts.csv,janus_symmetry_gate/same2h_dynamical_contracts.csv,b6fdd6b60a9b4c99a9ce051a51a94e764b86a8d4d9f5388bcfdf7edcf252be0c,787,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_symmetry_gate/same2h_static_branch_contracts.csv,janus_symmetry_gate/same2h_static_branch_contracts.csv,06fa6468c2eddfacd3f0ef36f71e5a35feb0bec7bad89fc6b00ab5ecfbf7d221,1396,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_symmetry_gate/same2h_symmetry_audit_summary.json,janus_symmetry_gate/same2h_symmetry_audit_summary.json,9ddab8041e1d357cb180509d27e03dfcd64818d6ec04cb2047b1b2f3a749814b,2070,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,research-os/janus_symmetry_gate/same2h_timestep_contracts.csv,janus_symmetry_gate/same2h_timestep_contracts.csv,dc79fecbbd3d2f696f1037697f8ac55b34c6e13994b89901f07681016f6527fc,741,SUPPORTING,OK,"Research OS evidence, code, data, audit, or provenance artifact."
KEEP,submission/acs-nano/ACS_Nano_Initial_Submission_Manuscript.docx,janus_n19_acs_submission/ACS_Nano_Initial_Submission_Manuscript.docx,b33049e120895ac4368c291fbfac3e3f3eb28f8b280728e2f8f7bc86d6e7862f,4354684,CURRENT,OK,Current submission/publication authority or current QA record.
KEEP,submission/acs-nano/ACS_Nano_Initial_Submission_Manuscript.pdf,janus_n19_acs_submission/ACS_Nano_Initial_Submission_Manuscript.pdf,0ab24f532e49886c0145461bc68ecf71fde8d8efbeecc16bd3560810779348df,1570387,CURRENT,OK,Current submission/publication authority or current QA record.
KEEP,submission/acs-nano/ACS_Nano_Supporting_Information.docx,janus_n19_acs_submission/ACS_Nano_Supporting_Information.docx,34d9cfa229f85747252bb011dd439e567d80fb725e85347ac0e98c65acb34d49,50584,CURRENT,OK,Current submission/publication authority or current QA record.
KEEP,submission/acs-nano/ACS_Nano_Supporting_Information.pdf,janus_n19_acs_submission/ACS_Nano_Supporting_Information.pdf,4aa9127333bf7b50def644d09584a82aade297cca0f0080064cf279a17b52ae4,303199,CURRENT,OK,Current submission/publication authority or current QA record.
KEEP,submission/acs-nano/N19_ACS_Nano_Initial_Submission_Package.zip,janus_n19_acs_submission/N19_ACS_Nano_Initial_Submission_Package.zip,baba591b8f99a25391c8196a05efb06a1169c1e47b229ac4984df562fcf8ab33,40701754,CURRENT_BUNDLE,NOTICE_GT25MB,Current packaged reproducibility/submission artifact.
KEEP,submission/acs-nano/README_SUBMISSION_PACKAGE.md,janus_n19_acs_submission/README_SUBMISSION_PACKAGE.md,4d5ac65adbb96989305bfa14938a6d79493ca3106e1a8156a3e4a3d30d9cec12,1629,CURRENT,OK,Current submission/publication authority or current QA record.
KEEP,submission/acs-nano/SUBMISSION_METADATA_REQUIRED.md,janus_n19_acs_submission/SUBMISSION_METADATA_REQUIRED.md,4d10427e13533214b985ef9f1a0e5dc8cd0a7a3e512425315e46da3e418d242d,3791,CURRENT,OK,Current submission/publication authority or current QA record.
KEEP,submission/acs-nano/artwork/figures/Figure_1_symmetry_contracts.eps,janus_n19_acs_submission/artwork/figures/Figure_1_symmetry_contracts.eps,e323a5241525b4174004378247969467e3769d7830d00ab47403cba7a61f7379,930836,CURRENT,OK,Current submission/publication authority or current QA record.
KEEP,submission/acs-nano/artwork/figures/Figure_1_symmetry_contracts.png,janus_n19_acs_submission/artwork/figures/Figure_1_symmetry_contracts.png,78983e66b36f9d8e34b5b278c747dacc3853ddd74041d3d77f03baef32a71a78,591999,CURRENT,OK,Current submission/publication authority or current QA record.
